name,time,priority,efficiency
uav40,4.54,3.3226348411233975,0.9130021428310217
uav34,4.871,4.194166541831374,0.8473860943505975
uav33,5.119,3.092594471206316,0.7909015316345699
uav14,5.441,3.5703640756938695,0.8204416055758164
uav1,5.807,3.0867917089163472,0.9351306149528731
uav7,6.411,2.0656528943022785,0.7869596641327069
uav29,6.574,1.6975579228917417,0.9306415986473663
uav31,9.439,1.958244961679063,0.9532751943661024
uav41,10.002,5.965251360007763,0.9386675402399229
uav2,10.154,3.841293678049262,0.9543688356749823
uav28,10.372,1.396429256433151,0.9319471589464224
uav16,12.889,2.399451968669575,0.8142492055176656
uav25,14.194,1.5062568805742464,0.8587975927239926
uav5,18.494,5.416550233148398,0.8716905733059511
uav19,21.047,3.730621313590383,0.9090034445422519
uav37,21.242,3.3239522227192295,0.9196570842041497
uav27,22.05,1.3799751912322655,0.9139900877872825
uav24,22.405,5.302813692802986,0.9541155355882933
uav8,22.598,3.9324218773734634,0.9654431878177995
uav4,22.895,3.2742881453069876,0.908246486269803
uav20,26.415,1.9939315899427998,0.9719192133920453
uav18,31.092,2.735862803404988,0.8594673070788259
uav17,31.302,3.104077553799833,0.9255635728814113
uav10,33.964,4.0347736629724436,0.9541832668443374
uav13,34.951,4.544331014024675,0.9892156028548775
uav15,35.451,3.834824507658657,0.9872690646646507
uav36,36.888,3.3693400270773477,0.9639572872606086
uav26,37.534,2.193880643248588,0.9860033975277946
uav22,38.139,3.639352223613052,0.9001422290915132
uav6,38.484,3.9400349604829192,0.9642025095540654
uav21,40.026,2.817363845560502,0.934819496397838
uav9,40.329,4.5827551234753905,0.9224997262785738
uav11,40.921,3.4393438606270177,0.9866420129751149
uav38,41.64,2.343987137412729,0.9049209133841521
uav3,43.203,4.05723822966441,0.9870115388426907
uav12,44.087,4.458650788269822,0.9478390321751239
uav35,44.481,4.108140708279076,0.9883538390877452
uav32,44.88,2.955037442305325,0.9803588833045669
uav39,45.28,1.781826263934698,0.9642577305561875
uav23,45.849,3.938107027297025,0.9591673000462457
uav30,46.297,3.044884694746201,0.9476483578638901
