name,time,priority,efficiency
uav11,6.433,2.874071511004934,0.9400471784422328
uav33,6.783,3.1872124041089323,0.9403964998740578
uav17,7.107,5.979368699832449,0.8295908457612069
uav25,7.866,3.059179782068001,0.936612031276864
uav2,8.567,2.582615674867342,0.7986386344914972
uav13,14.156,3.3374753656556684,0.9037517929967968
uav39,14.481,4.938302758751226,0.9603532581362613
uav4,17.483,3.3260011548258004,0.9301496537381019
uav21,17.743,3.642071496314634,0.9082062490337263
uav34,18.145,4.087723341806387,0.9699800973323625
uav41,18.258,3.8087454961392386,0.9220654302101248
uav28,19.176,3.7002015587217034,0.9020824469868609
uav1,21.247,5.820859294975397,0.9244650468073176
uav18,21.58,2.2667431312618294,0.9128606182286927
uav14,24.604,2.3763113563132885,0.9747654535459597
uav38,25.587,3.3112614585538056,0.9780238570437733
uav5,28.486,0.7714689468472247,0.9776312609318194
uav22,30.137,5.657787739714329,0.928022900039083
uav20,33.51,3.7038822213403715,0.9541615721643204
uav32,33.688,2.7499165636591245,0.9665458818082628
uav3,35.194,3.4138803687444326,0.9705778912943447
uav35,35.499,2.1748146029286044,0.9802910681090157
uav9,36.212,0.6798841646304918,0.9824431090446762
uav6,36.994,4.344486223415443,0.9733636894036785
uav31,37.37,3.848714306926392,0.9254766054018566
uav37,37.648,2.3579377974172244,0.9732425553586901
uav8,38.0,2.1863114159374817,0.9414793288915301
uav16,38.364,2.522073723562445,0.9434105654838008
uav29,39.98,5.661846550847347,0.9802733724753406
uav40,41.136,3.2751849314281327,0.9842058132951121
uav12,41.505,2.5360189752172775,0.9651591677055162
uav10,41.896,2.8504272130354034,0.9725050737435929
uav30,42.957,3.6994007517671474,0.9881823411409058
uav7,43.357,2.6717563482523836,0.9843364499455726
uav27,44.07,4.355174571952485,0.9701533016510652
uav15,44.3,3.8823376804266134,0.9860917311236044
uav36,44.702,4.20203305891889,0.9823253748853635
uav24,45.104,3.094673999016023,0.9731082368444609
uav23,46.902,4.82411276665238,0.9233224072099477
uav19,47.824,2.260723312629736,0.9201350827639022
uav26,49.243,3.3973036428113947,0.8745071542027611
