name,time,priority,efficiency
uav29,4.614,4.129619739962369,0.902544687606923
uav41,5.117,2.968234627862792,0.9123173808995444
uav5,6.558,4.002193957454822,0.9234736660637215
uav24,7.872,2.6804412262019333,0.9097175682506433
uav31,9.252,0.6907835510388387,0.8469096108828522
uav37,9.774000000000001,3.832483755358636,0.862074862336313
uav40,10.152,4.619856254506121,0.7517408661459789
uav19,12.833,4.217943054923679,0.6092806826932056
uav21,12.992,3.7982395317944384,0.9452453519037838
uav30,13.397,2.344975200707016,0.951189818846775
uav10,14.461,6.713317823593642,0.968398026778349
uav8,15.302,2.6989368840063666,0.9630368030476855
uav3,21.106,3.5220717847880003,0.8985897757043635
uav4,21.8,6.7049353298346155,0.9183724301985782
uav12,23.161,3.858785102557815,0.9793974354965969
uav34,24.058,6.2334015592240295,0.9016403464623679
uav1,25.472,6.216239142028627,0.9456986458850345
uav14,25.611,2.5251794294359513,0.9612602301802294
uav28,29.232,3.9692136494568535,0.8309890822115407
uav35,31.663,4.7065267776032895,0.9399987877267172
uav11,31.838,4.404945815019773,0.9779374820849127
uav39,32.105,3.8011888242056786,0.920447357432442
uav20,34.218,4.337333548922594,0.9514193663290448
uav13,34.449,3.270950672767852,0.9674476941906643
uav9,35.413,5.42930600717904,0.9725872386272921
uav32,36.168,3.833430174610262,0.9873962362137106
uav16,38.202,3.052073650595547,0.9743050024669335
uav36,42.066,2.265837416635177,0.9848505754185067
uav38,42.667,1.644317645045456,0.9850721596971462
uav33,43.082,4.169197478254609,0.959924618852233
uav2,44.105,3.4097012955131762,0.9319194106086413
uav18,44.433,4.618401326553874,0.9902263187075354
uav23,44.793,3.527201929365878,0.9735297717978605
uav17,45.167,0.9563746469387633,0.9566401182596347
uav22,45.539,3.7897999041675154,0.9492158041123999
uav6,45.921,3.662057560242773,0.9554785135529117
uav7,46.904,2.0225019478807775,0.9239349636447762
uav25,49.034,3.5343581174869274,0.8376698920907134
