name,time,priority,efficiency
uav29,4.602,4.323188013027113,0.900154300370153
uav28,6.264,4.255866366513869,0.9196121893359883
uav1,7.659,4.330700759204742,0.9427720763066679
uav31,8.376,1.96808324230216,0.9506273872740437
uav23,9.712,2.535916283859893,0.8752532438183325
uav12,9.871,2.669494224736443,0.9576572343741341
uav34,11.22,2.6487661221556733,0.9530714152912874
uav39,15.974,3.1976527460490214,0.9393171890352932
uav21,18.094,4.751530452560012,0.9439861126072816
uav5,20.335,3.1257318052189795,0.9628051319503933
uav9,22.408,3.5772054543235217,0.9669731404790781
uav18,23.564,4.23814391187914,0.5863314517450736
uav17,25.555,2.32737427020366,0.9105535343755086
uav11,25.956,3.9649147772483526,0.9811241143283098
uav33,26.576,1.8676464283929401,0.9800285334054616
uav27,29.93,5.554237099402364,0.9314484997329697
uav6,30.092,3.6538872171904924,0.9168371417560236
uav35,30.476,3.6819687199062545,0.9811630524325528
uav4,30.999,5.277051422504484,0.900206539375753
uav26,35.814,4.654362193852173,0.9481863214671008
uav16,37.815,2.538363554799875,0.9529785814627502
uav37,37.974,4.2668624489588725,0.9833595820945141
uav24,40.13,2.1843314112894694,0.9153119911074579
uav41,40.365,3.3660711244240695,0.9589927337293351
uav19,40.964,4.549511992759782,0.9598811588196194
uav20,41.497,3.333372790380174,0.9775425887687227
uav7,41.803,5.216582108486756,0.9530508018116367
uav22,42.138,3.365561066891932,0.8409802680119112
uav13,42.489,3.661947261758408,0.9872630981598478
uav38,42.83,5.05530795112076,0.983950381145075
uav40,43.176,4.141663705358171,0.9633262129893391
uav32,43.62,1.0640136247172651,0.9860320774076375
uav30,43.913,0.6685940043778085,0.9790382118363723
uav3,44.287,4.463678364708676,0.9787379695701799
uav15,44.68,3.1449169527586593,0.8762623659898743
uav25,46.648,4.308293564497904,0.895745690971366
uav14,46.91,5.286994344319457,0.9369506355581184
uav10,47.596,4.90266372781158,0.9100505494994593
uav2,48.233,3.738859502031571,0.8861659908473701
uav8,48.463,4.075356407290826,0.8972882602404761
uav36,57.967,1.3517309347381499,0.7584607891193897
