name,time,priority,efficiency
uav3,4.502,4.2837575773315475,0.9004042212009302
uav32,4.633,4.4041220711805735,0.8771081491706364
uav26,9.374,2.2230570131056133,0.7392849279558088
uav9,11.744,3.2732956187663445,0.9285716711470753
uav19,12.284,2.7784951790593935,0.9581848124353813
uav6,13.932,0.273674452842807,0.9618514538759287
uav4,15.286,3.9915051930658088,0.9419603764188156
uav35,17.744,4.076585090074573,0.9167492532573587
uav28,17.904,4.1325488151335605,0.9613143140115278
uav30,19.374,3.4919251594243534,0.9739867571736812
uav1,22.087,1.8664594673727488,0.9506517697331062
uav10,22.264,2.121971648123907,0.9129603095486729
uav36,23.905,1.9055613015390267,0.956136396842775
uav17,25.15,3.4595175684668718,0.8301699704815882
uav27,26.016,2.2335242613490003,0.915156854839531
uav7,26.486,4.384827761986017,0.9751656183264205
uav14,27.757,3.498380221177911,0.7509276230297155
uav29,27.966,2.351769250682734,0.9473630454410267
uav33,28.418,5.185558977069232,0.9828333880839579
uav41,29.186,4.872558054062884,0.929804249848293
uav13,30.774,1.2888690566601873,0.9319092931083892
uav38,31.083,1.579039999648736,0.9659352920120726
uav8,31.35,4.791274369819241,0.8947231637012152
uav15,32.128,4.2307164748354875,0.9788080460468294
uav21,34.024,3.043641399157037,0.9521021479532717
uav11,34.329,4.224188494111354,0.8616019930935086
uav2,35.87,1.9175389807800172,0.9867273860350183
uav25,37.203,4.319697493328625,0.9833391965920796
uav12,37.469,3.757850991193179,0.980338936558892
uav31,37.828,2.7646494829291126,0.9304220400109263
uav16,38.205,5.960223000669069,0.9435336355242572
uav22,38.58,3.3530107183093554,0.9709982669300407
uav18,41.328,4.487063515536935,0.9686067331072042
uav5,41.601,0.9367874466680606,0.9800962821058791
uav39,42.643,3.3163287806836386,0.954753329042314
uav23,43.553,5.076878035652553,0.9888000751743586
uav24,43.862,1.4823119360280024,0.9855662954060423
uav20,44.259,4.680489854386631,0.9787324307748587
uav37,45.099,2.9504510778725943,0.9730757087076841
uav40,45.452,4.868228179456138,0.948355191975809
