name,time,priority,efficiency
uav27,4.686,3.277820312907009,0.9151798882069376
uav13,4.86,3.913617769298011,0.9066300762928149
uav32,5.17,3.986408166114393,0.9237962029922906
uav14,5.587,4.79013622242767,0.793577708136609
uav26,5.872,3.6243911130039956,0.8857823542213084
uav25,6.92,2.867701518371505,0.8702352051924827
uav11,7.053,5.233709646820285,0.9263874315089231
uav37,8.051,4.091093380852875,0.9348792533332126
uav21,15.64,4.286515001059109,0.9164764876308595
uav24,19.2,3.6227910574295406,0.978492588583554
uav28,23.339,5.432821810432118,0.9766227665354692
uav5,25.691,3.2914237254633516,0.9116212679728797
uav18,29.029,4.961735515479695,0.91692478257063
uav38,30.52,1.6239427475203623,0.9741808969711752
uav1,32.633,3.6714400772306197,0.7278480169789487
uav2,32.885,4.426269843154479,0.9824488618610449
uav20,33.293,4.80978004290094,0.9426246779068128
uav34,35.77,1.0567785806590129,0.8513337440758956
uav8,35.945,2.5705548248749253,0.9556002501899512
uav36,36.294,6.460024149264379,0.9546194817293938
uav16,41.184,3.276789997746103,0.9481047359521093
uav3,42.581,4.304254843439255,0.924506938049861
uav10,42.922,3.3166299454159356,0.8858214552605409
uav12,43.32,2.7742077674471837,0.9790581178394175
uav9,43.653,3.5334474873514994,0.9571519738847418
uav4,43.975,2.7954686620174014,0.8207112576153496
uav41,44.303,1.302102054559426,0.9352584765730348
uav35,44.648,3.528883106581148,0.9387754018565565
uav40,45.272,3.7291879120144458,0.9384042907880511
uav33,45.643,5.059893325506991,0.9551444593962438
uav39,46.015,2.2995733735481956,0.9528817779532598
uav31,47.194,3.87870689805838,0.8949147612742335
uav23,49.216,3.3575479937324784,0.8751000957920062
uav30,49.462,2.3027796774562095,0.888049547136984
uav29,49.856,2.235225316960399,0.8822065252966241
uav22,51.08,4.517077837071136,0.8557325667307691
uav19,51.385,3.0773620966448423,0.8217037673806066
uav15,52.18,2.522358794893272,0.8049950664947806
uav17,57.608,2.152409616710829,0.7552399095107647
