name,time,priority,efficiency
uav13,5.572,3.692165339758485,0.7774561981809027
uav4,6.959,4.4463150450698175,0.8004986688856509
uav14,7.412,3.867459385346488,0.8413899270274926
uav38,7.965,3.121479638156192,0.8815517300458816
uav23,12.135,4.0920212408208165,0.9662751929050672
uav21,13.909,4.425587544113877,0.968182348951003
uav25,14.45,3.9664500287748488,0.91411937286745
uav5,16.792,1.948922487719657,0.9675172998482119
uav32,17.305,3.461081137604288,0.9743997112163544
uav3,19.461,2.8374389177105193,0.9412578990144589
uav34,20.697,3.0711827218640426,0.9644151142980185
uav28,20.907,2.1596656056901757,0.9333777076126675
uav19,23.194,3.3474899741800765,0.9766030204406045
uav27,26.062,1.5633631194064606,0.9347655464964539
uav29,26.7,4.461221719260916,0.9765935023435397
uav8,26.899,4.3837301286128385,0.9231880169945661
uav26,27.854,5.226317604178516,0.9494328619797947
uav9,32.596,0.5384141924123536,0.9633643818446425
uav2,32.923,3.2225476251235428,0.9163094963363766
uav37,37.333,1.4592331678689812,0.9776738944513182
uav20,38.685,4.765360363860383,0.980783538112156
uav36,38.923,4.112587194349375,0.9877065083803204
uav22,39.577,1.315164944097572,0.8916042459023105
uav30,39.845,5.074521259423394,0.9232287412355089
uav11,40.174,2.946908507992126,0.9865496142641129
uav6,41.53,6.006103632025319,0.9891196817075036
uav16,42.007,3.595122862276376,0.9741001535864793
uav7,42.34,2.27878059122291,0.9826163344709975
uav35,43.453,2.092856463505493,0.9847103954507007
uav12,43.727,2.202311537651311,0.9204301302800825
uav40,44.093,4.26083268426138,0.9390409289012203
uav15,44.455,1.4908445838426432,0.9686236298995692
uav33,44.832,5.333951858111119,0.9765858814788526
uav1,45.221,5.306515967064742,0.9577879841228069
uav24,45.613,6.855640622358759,0.9646553608598379
uav31,46.011,2.149287467328592,0.9562756423265945
uav41,47.6,6.244412506075053,0.8533378928009367
uav10,48.242,1.9384696421653655,0.8289866637432962
uav39,48.673,4.560595421174497,0.8999912785116713
