name,time,priority,efficiency
uav16,4.939,3.847371191635048,0.9140813075263565
uav4,5.038,4.4706058072842785,0.8970179330638884
uav38,5.727,4.573467344854425,0.8492905417679708
uav28,9.850999999999999,2.0087062157077575,0.7779911499123402
uav33,11.354,1.2794869575120602,0.8878996355543661
uav22,11.666,4.3227056870012905,0.8264851522535933
uav1,12.752,3.2674701777786996,0.8096423394969713
uav34,12.94,4.034610925546215,0.8464490261317658
uav21,14.003,1.7462834161359606,0.6269680463379356
uav39,15.172,3.5516120808905303,0.7982356252117695
uav11,15.979,3.9834727181800025,0.9534244621530026
uav31,16.163,6.131311478344683,0.9167599461895704
uav23,17.376,3.2831539597921857,0.9427894119851055
uav35,18.841,4.752500789985862,0.9180102551153934
uav41,18.984,3.5210237466984875,0.8478660686033866
uav13,20.383,4.652138461845164,0.8328730857939349
uav12,21.476,4.781531408798203,0.9644450298377606
uav2,21.933,3.543292047628382,0.9788243714830815
uav15,23.666,3.212253051637469,0.9787703149993788
uav9,23.828,3.987982092272823,0.9390013070332086
uav14,25.688,3.2689651386131118,0.9822830515090485
uav18,25.953,3.5172310948308647,0.9748883247241495
uav20,26.514,2.8896891619486875,0.8878362638886369
uav37,27.646,3.6988229377772064,0.9565753685969332
uav29,29.245,2.008424498459516,0.8969830373523132
uav8,30.429,1.4845289273072018,0.9504137742471229
uav25,34.058,3.930443598435243,0.9767168751201978
uav17,34.807,3.793939901936551,0.9732806369859099
uav3,37.544,4.50238759009436,0.9483014142943221
uav6,37.959,5.308785329623294,0.9527600167057335
uav10,38.805,3.71997530452484,0.9802381466405089
uav30,39.623,4.27703886997991,0.9836992293422984
uav5,40.15,4.404773516979836,0.9328522131882513
uav7,40.746,5.511963726973393,0.8313065775048792
uav19,41.685,4.591971325478205,0.9885489622775355
uav32,42.022,2.950700026929062,0.9246424662726364
uav24,43.545,4.698139410815107,0.9896942437309134
uav27,43.827,3.4042228207235565,0.9472527471499333
uav26,44.628,4.571647612525213,0.9859082862532695
uav40,45.021,2.1917149139686867,0.9734615617546571
uav36,45.421,2.7886879973040926,0.966472132307414
